protein_name	r2_male	rmse_male	mae_male	r2_female	rmse_female	mae_female	r2_all	rmse_all	mae_all
ANXA2	-21.3794868764412	21.8416380943655	17.5917519087033	-5.3383832514407	20.758798223803	15.8452005020598	-8.56729895921627	21.5636110129319	16.8013279479681
ANXA5	-21.6365387607746	21.9171567223126	17.5545999478075	-11.7903453231809	21.5042915322016	16.554136999496	-21.9826882613654	21.8764976381668	17.203123061356
ANXA6	-17.8376800775426	22.3436220188551	17.6712619138472	-18.8083387897364	21.6285975618983	17.1328278519942	-47.3091168109609	22.0284034905762	17.7817975025936
APCS	-8.35129449207907	21.68908713445	16.8559441337092	-7.3864036210855	20.8007816506888	16.1597244776471	-10.36807210082	21.6382580003398	17.0456405386993
APOA1	-1.28626021829846	18.6603950708948	13.5912256850435	-2.32965663351081	20.8920879287762	14.2680918421696	-1.62401338852244	19.8525419734329	14.0006695600297
APOB	-21.1301493307618	21.446421410696	17.4804049451666	-38.0121779786831	21.9944510477872	16.9693532302101	-43.8298761814758	21.9613821138439	17.5860612332096
APOD	-40.3205164468303	21.900539288252	17.7515908376741	-121.491001748746	22.0631855871864	17.2939788896104	-180.596721765822	22.2105826051449	17.793354159876
APOE	-12.014818565784	21.1140402592811	16.5269876472978	-14.279159527758	21.7213262497161	16.7642178359724	-20.0447568734498	21.9920225756301	17.1941064786547
APOE.1	-11.1375496835808	21.0751410135531	16.5874696356383	-32.3688130070353	22.0002053668748	17.0452030537219	-23.027480861927	21.6789308556715	17.1740250047691
APOE.2	-4.81265542911587	20.6951596819269	16.1792574943401	-18.8663208226684	21.6966571091095	16.9794541104161	-7.71121841519954	21.409613685611	16.9662466460646
APOE.3	-12.8847109250259	21.4375746169774	17.1087032812201	-11.6934262395856	21.0713154950779	16.5132775809757	-16.6161497350646	21.6086026585934	17.2370850679565
APOL1	-0.0936148424772874	15.5251331564291	11.9728559356408	-2.14080972471033	19.1449021010196	14.8768267839229	-0.72388153804218	17.453101965052	13.6919463504186
APOM	-27.7065581133488	22.2166852149722	17.5138087546542	-13.2339372163733	21.2272219391227	16.614911794743	-17.1432845821895	21.8655094598071	17.2466296778621
APP	-28.5012331918451	21.8812545386241	17.6612966249206	-3.9231401194381	20.6200129267542	15.6616242483847	-12.2436877905804	21.6514251945965	17.378883540433
AREG	-9.66132169854159	21.6771179376888	16.9259400439399	-4.08845199665664	20.7506845863107	15.7810815137992	-9.56735464585015	21.6130830853845	16.8781935868471
ARG1	-25.6878123146367	21.3277347789944	17.1255192384019	-39.5500780852354	21.4486279685768	16.7852444036243	-38.8122369509687	21.7570318945195	17.3237210089331
ARID3A	-17.0117465115394	21.32470948007	17.2585499065789	-4.80855829222813	20.4674161298143	15.9925300919771	-8.20385316184721	21.1332651966417	16.8657753225973
ARPP19	-10.7733345364612	21.2563615724149	17.0954469455809	-7.54647824975305	20.9135344991369	16.3909238844921	-10.3481145486791	21.1354095325045	16.9591943342679
ARSA	-21.1481674783621	22.1808034701567	17.4496993175924	-8.94874367683931	21.7433553944356	16.5749629521917	-27.0044260707062	22.2582496603921	17.4922054164751
ARSB	-4.95815471209957	20.8608384566144	16.0577259233371	-23.6181183064395	22.0546768786619	16.9475019115847	-10.6100377459656	21.7454956045775	17.0277265420668
ARTN	-12.3171352716141	21.445335683201	16.9956389593334	-37.5716091807222	21.7775565900795	17.3567372117508	-18.8515490129934	21.9401436304141	17.373281111254
ASAH2	-3.74638406209511	20.9675220961596	16.3427884365171	-2.6478461732609	20.6492617893797	14.8248935843824	-2.883916773114	21.0838896851763	15.9160738037695
ASGR1	-4.4553261471201	21.5964458321797	16.8905374312608	-25.8530202005563	21.6170292463242	17.2343576170767	-12.8349259771989	21.5049816817667	17.290152932608
ATP5B	-23.132139501928	21.9172950408603	17.2053930585053	-25.4909383626412	21.9627370127725	16.7986518659525	-96.203506167559	22.2565038278067	17.6767669037339
ATP5O	-4.47931456632144	21.2647010994205	16.8821507639303	-5.77695507873463	19.9286460635588	15.6431473048646	-6.36770234395362	21.0021899004054	16.7055391609705
AURKA	-68.8612929126334	22.2045445197008	17.9295959842093	-26.6367637556879	21.8379820968848	17.0365219697851	-50.2863670812241	22.266003761128	17.6659520597783
AURKB	-4.43675454837314	20.1918856642238	16.549804545706	-22.3975285846821	21.8404768177366	16.9953808023511	-15.6688526520616	21.3913719967931	17.0180655527834
AZU1	-8.12120363490479	21.6927052594532	16.9122362545936	-2.3059268396775	19.4051206002557	15.5419387728488	-4.10614539442702	20.8972347752889	16.4969761988903
B2M	0.0104006810913814	14.9018252748377	11.0251210703799	0.114190841903054	14.7712146617374	10.33747598344	0.135902095925289	14.8503355687257	10.6041619876129
BAD	-11.1490755247636	22.2569880654678	17.2838683377288	-5.73759912664628	20.9218140953345	16.2047189358982	-13.6955590306735	22.0414040703749	17.2475901113345
BCAM	-3.34731918974004	20.951812949294	16.578322368274	-15.4016127219964	21.4762380936983	16.7205898904774	-20.1855629333436	21.427127742157	17.2178140353679
BCAN	-4.83089840514648	20.5716377491305	16.2541841764437	-4.88194506356638	19.8927417376714	15.5819116273917	-5.86863817724438	20.876438874595	16.5185518595526
BCAR3	-16.1241463942478	21.6998329543254	16.9504726025034	-24.7127739909638	21.8893249112647	16.9117868626878	-20.3833484389882	21.433339630521	17.0663368052587
BCL2	-12.6885526821086	21.9854510915825	17.2633366050626	-2.77934440427544	19.4681558222717	15.3073782573408	-5.07513124265682	20.8692061941546	16.3809073617898
BCL2A1	-2.62537140045031	19.25242875506	15.5833415170234	-4.75844175080116	19.6781511904084	16.1461618722207	-2.13766268150628	19.4604274942115	16.2939703284611
BCL2L1	-65.3898445155477	22.2027482066694	17.6669414984648	-5.42665465887472	20.733173369519	15.6731231914101	-15.5597472041751	21.4726939512789	16.8599502419131
BCL2L2	-12.5830470521783	21.1816104055549	17.70237627274	-19.7723396157742	21.3735861820712	16.7726522250048	-30.572704367136	21.5577495039955	17.4792633824489
BCL6	-11.6901276092913	21.5636676768904	16.6482772127962	-23.0127930924139	21.9349307307012	16.7170872558913	-26.6376240411012	21.9108655563645	17.2359506453957
BDNF	-4.16410025484979	19.7784400700478	15.4543215445179	-2.89047058730003	20.0939113567796	15.8403117711848	-5.02749711433969	20.3367493715062	16.0103698086947
BGLAP	-5.66659761512952	20.5774661468063	16.3228092275687	-20.3446026303708	21.6497641569514	16.6302814264074	-12.7545626703651	21.3359719116686	17.0189380829111
BGN	-1.06763002939423	18.5852061710605	14.8765814016212	-6.19056376873432	19.9655778307477	15.6568033932821	-2.20665996184955	19.5562341467785	15.7448262192385
BID	-12.2378839852056	21.6673842573258	17.1485807846509	-2.09096234429555	19.7872329904418	14.8391902558399	-7.13175789296503	21.1830095261794	16.5905699321663
BIRC3	-4.4365130529144	20.5614903913149	16.7938683000634	-6.05710949204131	20.9305383563823	16.3553322232091	-5.79836233074891	20.8407669290925	16.9535140613021
BIRC5	-25.2462563429743	21.5680396848954	17.5945917365603	-34.5041167334446	22.0355558364289	17.1051611122684	-77.0587832085139	22.1026504157923	17.6425493909108
BIRC7	-9.50723180212156	20.8286158764217	17.1754815873795	-88.3375195189124	22.0843839513102	17.2433371149116	-39.0690718615338	21.7144527679514	17.4726209125673
BMP1	-0.354761445777791	16.6312666484468	12.7089206064824	-0.776589815943601	17.5018316123864	13.1060772287181	-0.435714183572765	17.0538052772335	12.7895492141748
BMP10	-5.09313121384743	20.9235262306135	16.1010110055359	-5.05497848225866	21.1875689916868	15.6746577939554	-4.96592027161173	21.1082513185347	16.0236279533304
BMP6	-7.42728298270192	20.4235777937453	16.742326896678	-14.5423390322373	21.7752455147182	16.4663676650385	-9.9775602017925	21.3444473137706	16.8302157278254
BMP7	-28.1470054467631	22.0998729669864	17.7060483644894	-41.4266367306792	21.7716766844275	17.1946008630221	-64.1245333934446	22.1487166722681	17.5711141618738
BMPER	-3.71996745247248	20.3947899710273	16.0216050752783	-8.15152209390162	20.9621630765032	16.2061468565309	-5.89330476989346	20.8830706269634	16.7891219933134
BMPR1A	-2.88172495445002	20.368868801841	15.2499348846868	-5.81336153462592	21.5259119565681	16.230637468223	-5.76842359671544	21.3175246282032	16.270072733039
BMPR2	-27.2141369859351	21.9075841570451	17.346485562814	-24.222195978201	21.6711819631761	16.7034205925766	-29.0361790465118	21.8385650146672	17.157282282287
BMX	-19.3049613418479	21.7978839259946	17.3690162108639	-10.5457995003935	20.7599149030637	16.591882985893	-31.0092474674251	21.7170492674065	17.44581408258
BOC	-3.43934857678921	19.5930962686771	15.5262635429664	-4.47250996872977	19.5076779173583	15.8823227500152	-2.77235883443809	19.4718969360677	15.5883402771875
BPI	-1.01566032898386	19.508068023119	15.6320753540632	-20.9294558708907	21.4852705126071	17.041180847953	-3.34924832168421	20.5851225838003	16.8031876948351
BRF1	-4.22474802419451	20.4736779640982	16.658810416263	-6.29600702298633	19.9835207250317	15.8677259315734	-6.2618274112917	20.5197870249989	16.7119181923582
BSG	-18.7672692528873	21.152180676376	17.5124020844858	-13.9437837812123	21.6376890511781	16.6948472332401	-20.2683643686606	21.3301936917324	17.2717899822961
BST1	-17.7553948653724	21.9454481230038	17.1593686041391	-11.1254846376836	21.1154240377681	16.43700033136	-17.3714638601889	21.8236464757849	17.3818149384859
BTC	-0.95369910688519	19.0329179402328	15.7694242059081	-3.09276884955953	19.5077266470168	15.5125058134449	-1.79406160541831	19.1751418865612	15.9619120359843
BTK	-5.29160735198089	21.0901545119392	16.8266511257688	-4.4548508940238	21.247586609773	16.3109097906766	-6.33975861545354	21.3849234367148	16.9394504610892
C10orf54	-6.54357607450516	20.6509757797628	17.2303517596298	-5.49316553526948	20.7340035149742	16.2980269506687	-5.19610816092982	20.8261975626779	16.8526216818775
C1QA.C1QB..C1QC	-7.61700910666677	21.8894772906125	17.366231657856	-22.7125446900454	21.8391162097982	16.8353819251001	-61.2932769022926	22.2431080700188	17.6987952040889
C1QBP	-41.3170338714719	22.4962889600366	17.5995585672346	-18.0318047649276	22.1011039371235	16.6098775696191	-43.7543281466843	22.6460714504458	17.6905556303419
C1R	-1.64612486104426	18.7013732431418	16.2668853119795	-2.6657964064912	19.3551461157605	15.6887933453003	-2.23465921382897	18.9996295751621	16.0413030277945
C2	-14.7806651602291	21.3542759697994	17.4553577306451	-9.60084299073062	20.9750251563341	17.0223085347891	-14.1193366853816	21.1154869493122	17.5195268477343
C3	-0.672403325057022	17.4556521852447	14.6903653980161	-1.01403595479069	17.9542713968596	13.8778251225402	-0.795986727813239	18.0583385673129	14.5900824351066
C3.1	-22.2563271567312	21.5336902001432	17.2182442387854	-5.82335433405899	20.1353529040298	15.9836106361908	-11.6666271816291	20.9057840946888	16.7915084806626
C3.2	-15.6602863100054	21.6280880487592	17.2572569872664	-3.26433984551134	18.7838418323714	14.8740801687046	-5.61932830475191	20.50579913294	16.6977227268373
C3.3	-11.6333116840402	21.2948206441631	17.1331904661644	-1.47344986570147	18.2312194615045	13.3019409917727	-3.35970477498036	20.2319485413276	15.5868602134157
C3.4	-1.25843785531514	18.601843770469	14.8918341014376	-1.08099753593767	18.6178561133152	14.5671590304215	-1.59600547658102	19.0284023883709	15.1169714213246
C3.5	-30.0679146787814	21.682829004522	17.4588353925514	-3.8165487680609	20.1701302480908	14.88471692675	-6.56140880431399	21.338821670817	16.7526884631954
C4A.C4B	-9.07600016513844	20.9741402764006	17.1177824517936	-73.7717630370428	21.8917861894177	17.1921556577449	-21.8508682328463	21.272337818705	17.4782527151052
C4A.C4B.1	-9.99745562186069	21.6853593759744	16.741618335383	-38.2890107896904	22.1928963542649	17.0743574686857	-17.5490244764619	21.916912538812	16.9908261875818
C5	-3.69412334495376	19.8814454060006	16.2370953038275	-6.90063677064749	19.8091193842469	15.3496925597023	-5.17628348095397	20.0424662635217	16.0085780213489
C5.1	-10.9049481643938	21.059930377176	17.3973880866613	-6.14829200387792	20.6940762027958	16.0851463170696	-5.88428822393729	20.9661275187014	16.7697290507478
C5.C6	-10.912107682861	21.6228332051321	17.209107678287	-42.9964487485586	21.6217838378462	17.1279941134603	-60.8494145237813	21.9277430293113	17.5803583837544
C6	-12.8560803884748	21.7947695327744	17.2986409928539	-32.1356932074449	21.4982219154179	16.9250399127554	-24.5425721220027	21.7804564704473	17.3366945207491
C7	-0.850267647305059	18.619649924765	13.9052253941089	-2.48543597815587	19.8831089427973	14.8730492323444	-1.80639341633659	19.6355715975528	14.8355281346303
C8A.C8B.C8G	-36.2657776715579	21.8674843534513	17.537502401927	-17.7956248021843	21.4032700010314	16.4788676012596	-17.4977064732166	21.8416148478496	17.0872831486321
C9	-1.31388495886322	19.6905119474859	14.8405112450393	-1.60140895596239	18.9044917770064	14.3312023297862	-1.88375808825294	19.1529240332596	14.838563804286
CA1	-2.30170441520059	19.3128775433798	15.4988716311727	-11.3260757911465	21.2443973560279	16.69815759077	-5.60894550076982	20.6628412025394	16.6233383747341
CA10	-18.2867913984792	21.155628660071	17.2955978916621	-23.2149037616203	21.1720500822006	16.704838964212	-19.4008774335709	21.191017728919	17.1198172307155
CA13	-2.90482960866698	20.7120834590447	16.9543393313841	-6.96970022575749	21.4584116526241	16.6314906327699	-14.8917532551703	21.4694918352877	17.2822931660869
CA2	-8.62759486811854	21.1107700350688	17.263473645199	-45.0421921026011	22.2608943985833	17.2405301674522	-44.8958028829112	21.9476097701104	17.6978406866516
CA3	-0.793002803478525	17.1100419318499	13.4527280671581	-0.848761768685283	18.1030780970588	13.7989516117215	-0.938773497504303	18.0298252515352	14.4015920289258
CA4	-22.3054424480586	21.8550238984615	17.5055531401573	-63.4270606461846	22.435290924398	17.1514497598211	-137.783407235121	22.3684583407272	17.6849888852855
CA6	-0.460048108159627	17.6869765364338	12.9401947256341	-1.58842047261069	19.4233277128202	14.8204561369742	-1.16681213234225	18.771400360058	14.5059201046292
CA7	-12.6095477156444	21.1659600486062	17.1188347209542	-96.7235194012868	22.027401825405	17.1583252336839	-23.4032321047621	21.7678591197198	17.2607077959754
CA9	-1.79097240168906	18.8143504053117	15.4934276528346	-35.485225129185	21.8680891430995	17.1066659487652	-19.8612850807395	21.5526712730969	17.2842644349026
CADM1	-6.07730826805915	21.0774007442031	16.3801083683552	-13.8654670103139	21.2619703389151	16.2913030878323	-17.7079247244531	21.910669920471	17.2542885751254
CADM3	-6.00835680770728	21.2293733124596	17.0313011902698	-8.33356549957632	20.6103089228263	16.0715961203621	-11.0178339949114	21.5970519299004	16.9863695460845
CALR	-2.57925712955003	19.8019207762146	15.8955794048955	-12.1975825040113	21.3772560270237	16.6622270012283	-7.48185079395329	20.8436005861005	16.6866382236586
CAMK1	-16.2489127754418	21.8747522495894	17.3037471511641	-88.5327634509941	22.0054582649162	17.2414707607078	-32.3089274369295	22.011224949107	17.4329043755265
CAMK1D	-5.12505388856481	21.7418767521024	16.6497906940638	-26.4733707067551	21.4413865889007	16.7138547011679	-9.27128379155685	21.3581520433682	16.8228151309116
CAMK2A	-11.7720809956933	21.4414135206264	17.5804995811417	-17.3560763776185	21.9021772241402	16.7492399543365	-18.3948868190875	21.7220321789784	17.300052066686
CAMK2B	-9.61766771881539	20.778201987278	16.821194660047	-32.1164899915732	22.034314568923	16.9816980621779	-17.0662265348479	21.4233357304558	17.0154210931258
CAMK2D	-35.8977114781445	21.8202776621798	17.6713006377468	-474.108135372707	22.2680425697678	17.5391405317145	-57.4905209682287	22.0339475632472	17.679395460202
CAMKK1	-5.46641267178267	21.6434252147241	16.8576869628611	-4.22247566805785	20.5308432330543	16.0759952373672	-9.32161378197529	21.3309018206467	17.0197904093718
CAPG	0.574829488423779	12.9714123867679	9.78259374108507	-0.288559307752829	16.8864063395275	12.583533157375	0.314108917952889	15.0787367709533	11.2567391416203
CAPN1.CAPNS1	-11.7488608669176	21.889492138882	16.9668580317756	-6.21401091343535	21.3413758729302	16.5088847262809	-17.1111600297915	21.9875602494044	17.2174896758861
CASP10	-19.5793206137848	21.5788505407338	16.8997930028395	-58.5994630570086	22.1669319080686	17.0056560861145	-53.6664645405494	22.297526789059	17.4971122888758
CASP2	-9.87558304067097	20.8456577423861	17.0761038392695	-25.913544308363	21.8859082304999	17.0823892847499	-14.7617910246522	21.3350822237514	17.3997455941334
CASP3	-4.34653154674782	20.7660493794182	16.8622082154535	-24.6075349133415	21.551812916974	17.0881928144889	-11.0278094798598	21.5989056549653	17.3437563038946
CAST	-7.47948174995519	21.5028800889033	16.8215152037989	-13.387615342127	21.330568394165	16.3818146012663	-12.5380305082994	21.6332063760682	17.1400764456243
CAT	-2.36716929240294	19.7274758164505	15.7044782124056	-5.10093174295315	20.1162344975825	15.7593698034576	-4.82926155979806	20.3508400845095	16.0833984300739
CBX5	-28.7352573933985	21.5493578237303	17.5233412986965	-8.52635121090425	20.6345463484195	16.0476114718117	-12.3556217376038	21.4395444427244	17.0547006493181
CCDC80	0.654388113718883	10.8787293629571	8.50891599765308	0.181062883985653	14.1835106475057	11.0533574429057	0.485122358933642	12.598064052299	9.84952402582503
CCL1	-15.4863761782853	21.4895376280686	17.141242535543	-22.4410330163592	21.6993625725121	16.739569782978	-52.0262423885594	22.018767495388	17.4891635646985
CCL11	-2.96401321356559	20.5117210478655	15.9487027720128	-2.84143207956637	19.4235413846176	15.4885874729678	-1.66071905381104	20.0625897100079	15.8841313830788
CCL13	-8.82477744009636	20.7340512210079	16.8455105360163	-6.17347123562824	20.1580012319519	16.1631878863665	-7.59204828426762	20.6649640746234	16.6865125484994
CCL14	-1.94194409479956	19.4488484140882	14.2632280152033	-2.86149500060355	19.9541463474258	14.5994852910943	-2.5838492210321	19.7949807472046	14.7961062718104
CCL15	-3.87548341144331	21.2042540867598	16.0082510023097	-3.52770496003685	21.1323214330803	15.20060734199	-5.89593060653366	21.2110156348365	16.1865886632686
CCL16	-17.595893890955	21.7297714825514	17.1800692394551	-30.780686760448	21.7721751347511	16.9203914787906	-30.6128336127031	22.0187779591671	17.360815014144
CCL17	-21.9376220218976	21.8555787005586	17.3753547274163	-7.68188030558472	20.9493851759122	16.0898735942976	-14.2233278809487	21.3843619006815	16.7736026518244
CCL18	-0.509529901895319	16.4996367207332	13.1286979077764	-1.24643342410172	18.2143012072311	13.8980047210828	-0.965543719124103	17.7526188053799	13.7736374739224
CCL19	-10.0431000230607	21.3002844118016	16.9192313315064	-8.58564151107942	21.3000046192675	16.1204947060342	-12.1583822360202	21.6014787116797	17.0341092594149
CCL2	-1.35824796907438	18.5691820304754	15.0369647618905	-2.25686693449561	18.8430300401412	15.2703894194014	-1.62437922744711	18.8005510217182	15.2492497220191
CCL20	-10.9909278703763	21.6067213508578	16.8139872781545	-18.8230869904162	21.6673200958876	16.8696746925693	-19.0742388740119	21.6643763187849	17.3019894590995
CCL21	-5.96873272241702	21.0557150019307	16.5013540369837	-4.33758415037447	21.0250267476077	15.7816792053295	-5.5250557212603	21.3034384510317	16.4117422699043
CCL22	-7.76684779986385	21.4148780222259	16.6127426983425	-13.2225308738577	21.404095422537	16.4413870962362	-17.7722476982003	21.8548180889844	17.1295973758193
CCL23	-1.0179543385678	18.2917002133194	14.0189915278345	-5.38094641640304	20.7193295352527	15.6961310092339	-2.78611404698482	19.8062719024098	15.0301108147574
CCL23.1	-0.911754978727883	18.3876967668609	13.837574053449	-5.0776779967935	20.8969242603343	15.5243980542622	-2.23879560723903	19.9766764234719	14.881566477085
CCL24	-7.94085537268569	21.8722698374974	17.2288406768353	-10.193511822607	20.9001375493609	16.3802568133605	-19.5725312428584	21.7622230780033	17.4679802230048
CCL25	-3.35276926258204	20.4723742468214	16.5028080214811	-65.6996812347245	22.0548816696867	17.4238849130749	-18.0957071615841	21.6099259425644	17.3102939927074
CCL26	-2.4473365234404	20.0157734484541	16.4911506021318	-3.97478153841374	19.4051570778704	15.6524828594838	-3.73783548927674	19.9249257229139	16.4682999424394
CCL27	-7.0618247083307	21.4715401328363	17.0091623433583	-1.6894465982246	18.777453686642	13.9818336753912	-2.82787756209239	20.7692063826407	15.9093263383356
CCL28	-1.57672967749548	19.1323807901569	15.6712119866489	-4.16287974529227	20.7557633599283	15.4274638782892	-3.58311535521197	20.0885600180962	15.7676355905593
CCL3	-0.0399556700135473	16.7633671474346	12.646704229837	-2.34244126177487	20.1159344000551	15.0301421771805	-0.572177995089578	18.8881852222042	14.2550618345043
CCL3L1	-2.4616181559996	19.5676412011259	15.6244020029024	-15.2224449614683	21.3492253132962	16.5460271318564	-5.6800947638808	20.6671858252095	16.5166093138029
CCL4L1	-4.68884673310173	20.1010653917245	16.5012580745745	-11.2908940678736	21.9563681336997	16.6683734101149	-27.3297870313282	21.9794495652979	17.3426630296529
CCL5	-30.6419110079211	21.7557864330597	17.5422340326471	-65.4384558831426	21.9506504082794	17.1993423940675	-57.7912242468574	22.0902532025769	17.553050693542
CCL7	-6.04173814676828	20.4617213910558	16.0815451803195	-3.44144410327569	18.9908593865124	14.9998876980485	-4.04300433869135	19.9164920638177	15.7928221183754
CCL8	-3.02409021387667	20.0522259322577	16.1004910195894	-11.6064349390072	20.6293179167356	16.8285765469436	-3.80652282666385	20.1950923048999	16.46175614609
CCNB1	-16.6660256810792	21.2952759067565	17.2511560174316	-9.57670289656216	20.8747488849903	16.2520897677537	-22.9209867363383	21.6703712459991	17.3178947468842
CD109	-23.2850302202171	22.0829030457076	17.5024667002452	-14.9191203735711	21.5656497842575	16.6153669654202	-18.1926757159383	21.8076853204857	17.1233604273526
CD163	-14.399176909707	21.8326617488602	17.1239387033189	-13.315356771465	21.105062357148	16.9248131628926	-18.2179835072933	21.7051925115843	17.1648371707331
CD177	-5.70008769392652	21.5404666231994	16.7906468792967	-11.6290440343231	20.9580978015595	16.0569567820183	-15.1449962730535	21.8153096829101	17.0623830959317
CD200	-5.66029447183872	20.739651836851	16.5079073454788	-12.6134800098804	21.2969868109429	16.5817313785181	-12.2371151206794	21.6028382538022	17.0670254248636
CD200R1	-5.95409965708506	20.1152432522559	15.8105909203724	-4.12056251533545	20.8006808589427	15.3614059248466	-5.71112191151005	20.8356892007851	16.0248289443299
CD207	-6.84800921154118	21.2833993892763	17.2090973530712	-20.1993026548685	22.079913725585	16.7067081246024	-17.7156780994013	22.0860816024944	17.3641928489168
CD209	-5.96220633869506	21.715033267446	16.5160540057013	-3.08313990343927	20.4849234975717	14.3316422112839	-4.21131998418579	21.2469964114256	16.0462675869963
CD22	-34.8990810715019	22.0471389585244	17.652261206183	-4.2013364593061	20.6451108417068	16.1019969073851	-15.6059999347498	21.7279449088292	17.4034725625889
CD226	-3.23081652843185	20.1922911682139	15.9175648655523	-7.15489561655469	20.6439602335259	16.1100186631592	-9.07509128238952	20.7736669262142	16.6526531961974
CD244	-14.4457015037934	21.26149439514	17.2599095532681	-33.4619393955221	21.9930892144836	16.6746708462744	-45.942842424342	22.0447004075161	17.4350843788494
CD27	-7.00712023466821	21.1993795709224	16.512867756807	-4.69975396307263	21.5515250138502	16.0171157084596	-4.21541211926642	21.4978486807649	16.2002394953163
CD274	-6.12561167288029	20.7359900822341	16.5885834493666	-15.631873611706	21.8942454742707	16.6673098832813	-10.1670819510493	21.5381535420894	16.8387151217166
CD300C	-0.809962636867627	18.2624469911779	14.7846240944958	-4.1028178774788	20.3473819374616	16.1075098479514	-2.20936633954938	19.4231183797052	15.6500060079616
CD33	-4.94113928849887	20.8187814172221	16.3447585855149	-27.0499074226876	21.5544753419352	17.0132038675614	-9.62146952632572	21.0951936721546	17.0654164624234
CD36	-1.65678883264111	19.4041064855602	14.882662052046	-4.84953118198985	21.8501795557117	15.9936915083467	-3.66252487562648	21.1714534818554	16.0540174449633
CD38	-2.41842827671029	20.4540516413156	16.4804624506016	-26.7382608802222	21.6398357772552	17.1496424418582	-7.53399225813919	21.2524770457845	17.2098129592252
CD4	-3.75706666326464	19.889652506588	15.8893523338904	-2.81768862697026	19.5325979813501	15.1904063979433	-3.34160610164734	19.8679382341565	15.7969624841195
CD40LG	-12.2300876864824	21.5095258573709	17.2690219414734	-8.05375005500759	20.9048351652171	16.2384645763341	-16.649524669145	21.6445600685787	17.1348671147581
CD47	-17.9160078363682	22.0367907878747	17.4649178052748	-3.21939185360526	20.7433420701842	15.8115436906258	-10.5424237785192	21.5437811924706	17.053545911304
CD48	-0.611250677600516	18.1085897812297	13.6464545026614	-3.62664687736155	20.5685649307419	15.5208702513908	-2.05029512430333	19.8625293017468	14.9191926283965
CD55	-1.17549697305557	17.7691957557947	14.8118395415208	-3.48883894826841	19.281764429684	14.5475355097127	-2.69555464440531	19.3831334718023	15.3954386174463
CD59	-0.832319037886511	18.9832435664355	13.6933188996092	-2.34640293195251	19.9256124453167	14.8063745567854	-1.64278702513364	19.7056422616906	14.5885475363797
CD5L	-3.81899941691617	21.7061664719213	16.5294457327146	-11.9059706019663	21.1708461964273	16.4615348767561	-7.65100580208847	21.6334479381156	16.9585931307632
CD63	-18.0971558848393	21.3773397708384	16.9072812783139	-7.47335281190814	21.701711292849	15.9695200813457	-11.7109781764714	21.6665002241036	16.6874373600745
CD70	-68.4207176744789	22.2560026772448	17.7852483961662	-30.4005671511889	21.2613262881191	16.5104462951014	-57.9635905801493	21.919344127108	17.357940498448
CD80	-34.7216221343125	21.6454843188084	17.5344023564324	-66.8541016902236	21.8798433678487	17.1751254954468	-37.9896896504956	21.8861737163008	17.5729400446398
CD83	-26.418879391433	21.6874988071573	17.5253920032155	-21.4847154895343	21.7022653395294	17.0277171758827	-47.2501704207881	22.0248156721045	17.5071346858058
CD84	-1.78878519781583	19.6775083246119	14.9494843755158	-1.2126225594286	17.9522328139221	13.1913695872124	-1.51707328404637	18.9537215929401	14.3610156798162
CD86	-1.51125968351373	19.2721090303809	15.1904189114187	-5.40463837353924	20.0205356296853	15.9545633840333	-2.44650964559015	19.8359355254108	15.8312579926132
CD93	-96.6571766422624	22.3202395218503	17.8752443460851	-16.9333463445593	21.1414086176161	16.4076903448093	-78.3560139479704	21.9114381280381	17.5442512342563
CD97	-20.2787499603977	21.3817597959916	17.5418627833888	-57.1402249263921	22.2123645166646	17.1958708701883	-52.4263508438047	22.0872704036336	17.5214404156893
CDC2.CCNB1	-26.121276519061	21.2540762553198	17.1617045124707	-10.1375119440466	21.1759679030259	16.6583028328113	-22.9977053892337	21.5140215498718	17.3173559499828
CDC37	-8.02365836211048	21.2328521899974	17.2305530508703	-1.70864455034204	18.6372847963811	14.7761197799174	-3.85451441061676	20.2259915466997	16.273939118697
CDC42BPB	-44.1485156656319	21.9059174678631	17.8220352213055	-3.12537674560408	19.7287244505767	14.900165551185	-6.07271042215945	21.1866181431397	16.6095366825105
CDH1	-8.77817299016711	21.8933446621107	16.9815806992446	-4.56624746303691	20.9395005811846	15.5870917378243	-5.10137449418802	21.7615266639127	16.4488776542998
CDH12	-4.85283826393731	21.2831623654181	16.4104017999873	-3.35652221424228	20.4207911349537	15.5993982535778	-6.30875408663654	21.0154469394682	16.5445334113465
CDH15	-27.3747191130082	21.8702848060732	17.7377299269917	-21.326152509229	21.2738675039171	16.5260796097833	-28.8027904632386	21.8858246259479	17.2802061880527
CDH2	-3.76011112642763	19.700204854774	16.1521939146739	-10.6128971917177	20.4294991381865	16.5909177784903	-5.59463445730199	20.1153984214419	16.4922647369861
CDH3	-1.00065067679712	18.6929287422211	14.1417906767521	-1.12196247554112	18.6670610807414	14.1265942195799	-1.02987097380773	18.7735713202915	14.2718617008632
CDH5	-7.37486137375475	21.0025824424772	16.4171291833115	-4.13650830746502	20.1046298810212	15.0868711102021	-10.4652993181904	21.3683815880422	16.8220059666448
CDH6	-1.2807332078813	18.1761987511245	13.4160400500764	-1.66430675417236	18.9696452614534	13.6963783356311	-1.3457751430116	18.5539999419503	13.5678918717136
